Importance,Level,Job Zone,Code,Occupation,Skill
69,55,4,11-3071.04,Supply Chain Managers,Social_Perceptiveness
69,54,2,27-2011.00,Actors,Social_Perceptiveness
69,54,5,29-1211.00,Anesthesiologists,Social_Perceptiveness
69,54,5,23-1022.00,"Arbitrators, Mediators, and Conciliators",Social_Perceptiveness
69,54,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,Social_Perceptiveness
69,54,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",Social_Perceptiveness
69,54,3,27-1022.00,Fashion Designers,Social_Perceptiveness
69,54,4,11-9179.01,Fitness and Wellness Coordinators,Social_Perceptiveness
69,54,4,19-5011.00,Occupational Health and Safety Specialists,Social_Perceptiveness
69,54,3,31-2021.00,Physical Therapist Assistants,Social_Perceptiveness
69,54,5,19-3094.00,Political Scientists,Social_Perceptiveness
69,54,3,41-9022.00,Real Estate Sales Agents,Social_Perceptiveness
69,52,3,25-2011.00,"Preschool Teachers, Except Special Education",Social_Perceptiveness
69,50,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,Social_Perceptiveness
69,50,4,19-1031.03,Park Naturalists,Social_Perceptiveness
69,50,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Social_Perceptiveness
69,48,3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",Social_Perceptiveness
69,48,3,25-9043.00,"Teaching Assistants, Special Education",Social_Perceptiveness
69,46,2,53-2031.00,Flight Attendants,Social_Perceptiveness
69,46,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Social_Perceptiveness
69,46,4,27-1025.00,Interior Designers,Social_Perceptiveness
69,45,3,29-2032.00,Diagnostic Medical Sonographers,Social_Perceptiveness
69,45,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Social_Perceptiveness
69,45,2,53-6061.00,Passenger Attendants,Social_Perceptiveness
69,45,3,41-3041.00,Travel Agents,Social_Perceptiveness
69,45,3,25-3041.00,Tutors,Social_Perceptiveness
66,57,5,29-1051.00,Pharmacists,Social_Perceptiveness
66,55,3,27-2032.00,Choreographers,Social_Perceptiveness
66,55,3,13-1041.06,Coroners,Social_Perceptiveness
66,55,2,11-9051.00,Food Service Managers,Social_Perceptiveness
66,55,4,13-1131.00,Fundraisers,Social_Perceptiveness
66,55,5,25-1067.00,"Sociology Teachers, Postsecondary",Social_Perceptiveness
66,54,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Social_Perceptiveness
66,54,4,11-9121.01,Clinical Research Coordinators,Social_Perceptiveness
66,54,4,11-3021.00,Computer and Information Systems Managers,Social_Perceptiveness
66,54,5,25-1021.00,"Computer Science Teachers, Postsecondary",Social_Perceptiveness
66,54,4,11-3031.00,Financial Managers,Social_Perceptiveness
66,54,4,11-9199.08,Loss Prevention Managers,Social_Perceptiveness
66,54,3,29-1126.00,Respiratory Therapists,Social_Perceptiveness
66,54,5,19-3051.00,Urban and Regional Planners,Social_Perceptiveness
66,52,5,25-1031.00,"Architecture Teachers, Postsecondary",Social_Perceptiveness
66,52,3,11-3013.00,Facilities Managers,Social_Perceptiveness
66,52,4,13-2061.00,Financial Examiners,Social_Perceptiveness
66,52,4,17-1012.00,Landscape Architects,Social_Perceptiveness
66,52,4,13-1081.00,Logisticians,Social_Perceptiveness
66,52,4,13-2052.00,Personal Financial Advisors,Social_Perceptiveness
66,52,4,17-2171.00,Petroleum Engineers,Social_Perceptiveness
66,50,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Social_Perceptiveness
66,50,2,33-1091.00,First-Line Supervisors of Security Workers,Social_Perceptiveness
66,50,3,31-2012.00,Occupational Therapy Aides,Social_Perceptiveness
66,50,5,29-1024.00,Prosthodontists,Social_Perceptiveness
66,46,3,29-2031.00,Cardiovascular Technologists and Technicians,Social_Perceptiveness
66,46,3,31-1131.00,Nursing Assistants,Social_Perceptiveness
66,46,3,29-2099.05,Ophthalmic Medical Technologists,Social_Perceptiveness
66,45,3,29-2034.00,Radiologic Technologists and Technicians,Social_Perceptiveness
66,45,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,Social_Perceptiveness
66,43,2,43-3061.00,Procurement Clerks,Social_Perceptiveness
63,55,4,11-3111.00,Compensation and Benefits Managers,Social_Perceptiveness
63,55,4,11-9021.00,Construction Managers,Social_Perceptiveness
63,55,4,11-3051.00,Industrial Production Managers,Social_Perceptiveness
63,55,3,31-9099.01,Speech-Language Pathology Assistants,Social_Perceptiveness
63,54,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Social_Perceptiveness
63,54,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Social_Perceptiveness
63,54,2,41-1011.00,First-Line Supervisors of Retail Sales Workers,Social_Perceptiveness
63,54,5,19-1029.03,Geneticists,Social_Perceptiveness
63,52,5,11-9041.00,Architectural and Engineering Managers,Social_Perceptiveness
63,52,4,11-9199.02,Compliance Managers,Social_Perceptiveness
63,52,3,11-3051.02,Geothermal Production Managers,Social_Perceptiveness
63,52,4,27-3023.00,"News Analysts, Reporters, and Journalists",Social_Perceptiveness
63,52,4,25-3031.00,"Substitute Teachers, Short-Term",Social_Perceptiveness
63,52,4,11-9199.10,Wind Energy Development Managers,Social_Perceptiveness
63,50,2,39-1013.00,First-Line Supervisors of Gambling Services Workers,Social_Perceptiveness
63,50,3,33-9021.00,Private Detectives and Investigators,Social_Perceptiveness
63,50,4,13-1199.07,Security Management Specialists,Social_Perceptiveness
63,48,4,13-1041.00,Compliance Officers,Social_Perceptiveness
63,46,2,31-1121.00,Home Health Aides,Social_Perceptiveness
63,46,3,31-9097.00,Phlebotomists,Social_Perceptiveness
63,45,2,41-2031.00,Retail Salespersons,Social_Perceptiveness
63,45,3,41-4011.07,Solar Sales Representatives and Assessors,Social_Perceptiveness
63,43,3,51-9082.00,Medical Appliance Technicians,Social_Perceptiveness
63,43,2,43-2011.00,"Switchboard Operators, Including Answering Service",Social_Perceptiveness
60,55,4,13-1071.00,Human Resources Specialists,Social_Perceptiveness
60,55,4,15-1299.09,Information Technology Project Managers,Social_Perceptiveness
60,55,5,11-9121.00,Natural Sciences Managers,Social_Perceptiveness
60,54,4,11-3051.03,Biofuels Production Managers,Social_Perceptiveness
60,52,4,13-1199.04,Business Continuity Planners,Social_Perceptiveness
60,52,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",Social_Perceptiveness
60,52,3,33-2011.00,Firefighters,Social_Perceptiveness
60,52,4,27-2012.05,Media Technical Directors/Managers,Social_Perceptiveness
60,52,4,29-2036.00,Medical Dosimetrists,Social_Perceptiveness
60,52,3,29-2033.00,Nuclear Medicine Technologists,Social_Perceptiveness
60,52,3,29-1124.00,Radiation Therapists,Social_Perceptiveness
60,50,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Social_Perceptiveness
60,50,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Social_Perceptiveness
60,50,4,33-3031.00,Fish and Game Wardens,Social_Perceptiveness
60,50,5,17-2112.01,Human Factors Engineers and Ergonomists,Social_Perceptiveness
60,48,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Social_Perceptiveness
60,48,4,13-2099.04,"Fraud Examiners, Investigators and Analysts",Social_Perceptiveness
60,48,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",Social_Perceptiveness
60,48,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Social_Perceptiveness
60,46,3,53-2021.00,Air Traffic Controllers,Social_Perceptiveness
60,46,3,13-1041.04,Government Property Inspectors and Investigators,Social_Perceptiveness
60,46,3,43-4111.00,"Interviewers, Except Eligibility and Loan",Social_Perceptiveness
60,46,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",Social_Perceptiveness
60,46,4,13-1041.07,Regulatory Affairs Specialists,Social_Perceptiveness
60,46,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Social_Perceptiveness
60,46,3,33-3052.00,Transit and Railroad Police,Social_Perceptiveness
60,45,5,19-2041.02,Environmental Restoration Planners,Social_Perceptiveness
60,45,3,33-2021.00,Fire Inspectors and Investigators,Social_Perceptiveness
60,45,3,43-4131.00,Loan Interviewers and Clerks,Social_Perceptiveness
60,45,4,41-9021.00,Real Estate Brokers,Social_Perceptiveness
60,45,2,33-9099.02,Retail Loss Prevention Specialists,Social_Perceptiveness
60,45,4,27-3043.00,Writers and Authors,Social_Perceptiveness
60,43,2,43-3011.00,Bill and Account Collectors,Social_Perceptiveness
60,43,2,27-1023.00,Floral Designers,Social_Perceptiveness
60,43,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",Social_Perceptiveness
60,41,2,41-2022.00,Parts Salespersons,Social_Perceptiveness
60,41,2,37-2021.00,Pest Control Workers,Social_Perceptiveness
60,36,2,31-1132.00,Orderlies,Social_Perceptiveness
60,36,2,35-3031.00,Waiters and Waitresses,Social_Perceptiveness
56,55,5,25-1125.00,"History Teachers, Postsecondary",Social_Perceptiveness
56,55,5,29-1131.00,Veterinarians,Social_Perceptiveness
56,54,3,11-3012.00,Administrative Services Managers,Social_Perceptiveness
56,54,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Social_Perceptiveness
56,54,4,11-3051.01,Quality Control Systems Managers,Social_Perceptiveness
56,52,4,11-3051.04,Biomass Power Plant Managers,Social_Perceptiveness
56,52,5,25-1122.00,"Communications Teachers, Postsecondary",Social_Perceptiveness
56,52,5,25-1081.00,"Education Teachers, Postsecondary",Social_Perceptiveness
56,52,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Social_Perceptiveness
56,52,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Social_Perceptiveness
56,52,5,25-1071.00,"Health Specialties Teachers, Postsecondary",Social_Perceptiveness
56,52,3,11-3051.06,Hydroelectric Production Managers,Social_Perceptiveness
56,52,5,25-1082.00,"Library Science Teachers, Postsecondary",Social_Perceptiveness
56,52,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Social_Perceptiveness
56,52,4,11-9199.01,Regulatory Affairs Managers,Social_Perceptiveness
56,50,5,19-1029.01,Bioinformatics Scientists,Social_Perceptiveness
56,50,4,17-2199.03,"Energy Engineers, Except Wind and Solar",Social_Perceptiveness
56,50,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Social_Perceptiveness
56,48,4,27-1011.00,Art Directors,Social_Perceptiveness
56,48,5,25-1042.00,"Biological Science Teachers, Postsecondary",Social_Perceptiveness
56,48,5,25-1011.00,"Business Teachers, Postsecondary",Social_Perceptiveness
56,48,5,25-1052.00,"Chemistry Teachers, Postsecondary",Social_Perceptiveness
56,48,5,25-4012.00,Curators,Social_Perceptiveness
56,48,4,13-1041.01,Environmental Compliance Inspectors,Social_Perceptiveness
56,48,5,19-1029.02,Molecular and Cellular Biologists,Social_Perceptiveness
56,48,4,11-9141.00,"Property, Real Estate, and Community Association Managers",Social_Perceptiveness
56,48,4,11-3071.00,"Transportation, Storage, and Distribution Managers",Social_Perceptiveness
56,48,4,19-1023.00,Zoologists and Wildlife Biologists,Social_Perceptiveness
56,46,2,53-1041.00,Aircraft Cargo Handling Supervisors,Social_Perceptiveness
56,46,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Social_Perceptiveness
56,46,5,17-1011.00,"Architects, Except Landscape and Naval",Social_Perceptiveness
56,46,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary",Social_Perceptiveness
56,46,2,39-9011.00,Childcare Workers,Social_Perceptiveness
56,46,4,19-1031.00,Conservation Scientists,Social_Perceptiveness
56,46,3,19-4092.00,Forensic Science Technicians,Social_Perceptiveness
56,46,4,19-1032.00,Foresters,Social_Perceptiveness
56,46,2,43-5011.01,Freight Forwarders,Social_Perceptiveness
56,46,2,39-4021.00,Funeral Attendants,Social_Perceptiveness
56,46,3,29-2092.00,Hearing Aid Specialists,Social_Perceptiveness
56,46,3,31-9011.00,Massage Therapists,Social_Perceptiveness
56,45,2,49-3091.00,Bicycle Repairers,Social_Perceptiveness
56,45,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Social_Perceptiveness
56,45,2,31-9099.02,Endoscopy Technicians,Social_Perceptiveness
56,45,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants,Social_Perceptiveness
56,45,4,19-1012.00,Food Scientists and Technologists,Social_Perceptiveness
56,45,5,25-4022.00,Librarians and Media Collections Specialists,Social_Perceptiveness
56,45,3,29-2099.01,Neurodiagnostic Technologists,Social_Perceptiveness
56,45,5,19-2012.00,Physicists,Social_Perceptiveness
56,45,2,53-1042.01,Recycling Coordinators,Social_Perceptiveness
56,43,2,35-3011.00,Bartenders,Social_Perceptiveness
56,43,2,53-3051.00,"Bus Drivers, School",Social_Perceptiveness
56,43,4,13-2072.00,Loan Officers,Social_Perceptiveness
56,43,3,43-4141.00,New Accounts Clerks,Social_Perceptiveness
56,43,3,29-2081.00,"Opticians, Dispensing",Social_Perceptiveness
56,43,2,41-9041.00,Telemarketers,Social_Perceptiveness
56,43,3,39-7011.00,Tour Guides and Escorts,Social_Perceptiveness
56,43,2,33-9093.00,Transportation Security Screeners,Social_Perceptiveness
56,41,2,31-9095.00,Pharmacy Aides,Social_Perceptiveness
56,39,2,43-4031.00,"Court, Municipal, and License Clerks",Social_Perceptiveness
53,55,3,39-4011.00,Embalmers,Social_Perceptiveness
53,55,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Social_Perceptiveness
53,54,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Social_Perceptiveness
53,54,5,25-1123.00,"English Language and Literature Teachers, Postsecondary",Social_Perceptiveness
53,54,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",Social_Perceptiveness
53,52,5,29-1071.01,Anesthesiologist Assistants,Social_Perceptiveness
53,52,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Social_Perceptiveness
53,52,5,19-2041.01,Climate Change Policy Analysts,Social_Perceptiveness
53,52,4,13-2071.00,Credit Counselors,Social_Perceptiveness
53,52,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,Social_Perceptiveness
53,52,5,15-1211.01,Health Informatics Specialists,Social_Perceptiveness
53,52,4,27-3091.00,Interpreters and Translators,Social_Perceptiveness
53,52,4,27-2041.00,Music Directors and Composers,Social_Perceptiveness
53,52,4,11-3031.01,Treasurers and Controllers,Social_Perceptiveness
53,50,4,15-2051.02,Clinical Data Managers,Social_Perceptiveness
53,50,4,27-3041.00,Editors,Social_Perceptiveness
53,50,4,19-2041.00,"Environmental Scientists and Specialists, Including Health",Social_Perceptiveness
53,50,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Social_Perceptiveness
53,50,5,29-1222.00,"Physicians, Pathologists",Social_Perceptiveness
53,50,4,27-3043.05,"Poets, Lyricists and Creative Writers",Social_Perceptiveness
53,50,5,25-1065.00,"Political Science Teachers, Postsecondary",Social_Perceptiveness
53,50,3,47-1011.03,Solar Energy Installation Managers,Social_Perceptiveness
53,48,4,13-2011.00,Accountants and Auditors,Social_Perceptiveness
53,48,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Social_Perceptiveness
53,48,5,19-3091.00,Anthropologists and Archeologists,Social_Perceptiveness
53,48,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Social_Perceptiveness
53,48,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,Social_Perceptiveness
53,48,4,13-1161.00,Market Research Analysts and Marketing Specialists,Social_Perceptiveness
53,48,2,31-2022.00,Physical Therapist Aides,Social_Perceptiveness
53,48,3,29-9093.00,Surgical Assistants,Social_Perceptiveness
53,48,5,19-3022.00,Survey Researchers,Social_Perceptiveness
53,46,5,19-1011.00,Animal Scientists,Social_Perceptiveness
53,46,4,19-2021.00,Atmospheric and Space Scientists,Social_Perceptiveness
53,46,4,27-1021.00,Commercial and Industrial Designers,Social_Perceptiveness
53,46,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Social_Perceptiveness
53,46,5,25-1064.00,"Geography Teachers, Postsecondary",Social_Perceptiveness
53,46,5,19-2041.03,Industrial Ecologists,Social_Perceptiveness
53,46,5,17-2199.09,Nanosystems Engineers,Social_Perceptiveness
53,46,3,25-3021.00,Self-Enrichment Teachers,Social_Perceptiveness
53,46,4,13-1199.05,Sustainability Specialists,Social_Perceptiveness
53,45,4,17-2021.00,Agricultural Engineers,Social_Perceptiveness
53,45,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Social_Perceptiveness
53,45,5,19-2011.00,Astronomers,Social_Perceptiveness
53,45,2,51-8099.01,Biofuels Processing Technicians,Social_Perceptiveness
